school_code,school_name,school_type,state_name,ppd_name,is_secondary
PEB1093,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN CHINA PULAU PINANG,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1094,PENANG FREE SCHOOL,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1095,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA CONFUCIAN,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1096,SEKOLAH MENENGAH KEBANGSAAN CHUNG LING,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1097,SEKOLAH MENENGAH KEBANGSAAN CONVENT GREEN LANE,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1098,SEKOLAH MENENGAH KEBANGSAAN CONVENT DATUK KERAMAT,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1102,SEKOLAH MENENGAH KEBANGSAAN GEORGETOWN,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1103,SEKOLAH MENENGAH KEBANGSAAN HENG EE,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1106,SEKOLAH MENENGAH KEBANGSAAN (L) METHODIST,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1107,SEKOLAH MENENGAH KEBANGSAAN (P) METHODIST,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1108,SEKOLAH MENENGAH KEBANGSAAN PHOR TAY,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1109,SEKOLAH MENENGAH KEBANGSAAN (P) ST GEORGE,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1110,SEKOLAH MENENGAH KEBANGSAAN ST XAVIER,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1112,SEKOLAH MENENGAH KEBANGSAAN TUNKU PUAN HABSAH,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1113,SEKOLAH MENENGAH KEBANGSAAN UNION,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEB1114,SEKOLAH MENENGAH KEBANGSAAN WESTLANDS,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEE1092,SEKOLAH MENENGAH KEBANGSAAN TANJONG BUNGA,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEE1101,SEKOLAH MENENGAH KEBANGSAAN DATUK HJ. MOHAMED NOR AHMAD,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEE1104,SEKOLAH MENENGAH KEBANGSAAN JELUTONG,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEE1111,KOLEJ TINGKATAN ENAM HAJI ZAINUL ABIDIN,KT6,PULAU PINANG,PPD TIMUR LAUT,True
PEE1115,SEKOLAH MENENGAH KEBANGSAAN PADANG POLO,SMK,PULAU PINANG,PPD TIMUR LAUT,True
PEE1118,SEKOLAH MENENGAH KEBANGSAAN PENDIDIKAN KHAS PERSEKUTUAN,SM KHAS,PULAU PINANG,PPD TIMUR LAUT,True
PFT1001,SMA TARBIAH ISLAMIAH,SM SABK,PULAU PINANG,PPD TIMUR LAUT,True
PHA1001,KOLEJ VOKASIONAL BATU LANCHANG,KV,PULAU PINANG,PPD TIMUR LAUT,True
PKB1116,SMT TUNKU ABD RAHMAN,SMT,PULAU PINANG,PPD TIMUR LAUT,True
PRA1001,SEKOLAH MENENGAH KEBANGSAAN AGAMA (L) AL-MASHOOR,SMKA,PULAU PINANG,PPD TIMUR LAUT,True
PRA1002,SEKOLAH MENENGAH KEBANGSAAN AGAMA (P) ALMASHOOR,SMKA,PULAU PINANG,PPD TIMUR LAUT,True
XEA6065,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT,SMK,SABAH,PPD BEAUFORT,True
XEA6066,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT II,SMK,SABAH,PPD BEAUFORT,True
XEA6067,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT III,SMK,SABAH,PPD BEAUFORT,True
XEA6100,SEKOLAH MENENGAH KEBANGSAAN MEMBAKUT II,SMK,SABAH,PPD BEAUFORT,True
XEE6011,SEKOLAH MENENGAH KEBANGSAAN GADONG,SMK,SABAH,PPD BEAUFORT,True
XEE6021,SEKOLAH MENENGAH KEBANGSAAN KOTA KLIAS,SMK,SABAH,PPD BEAUFORT,True
XEE6061,SEKOLAH MENENGAH KEBANGSAAN WESTON,SMK,SABAH,PPD BEAUFORT,True
XEE6101,SEKOLAH MENENGAH KEBANGSAAN MEMBAKUT,SMK,SABAH,PPD BEAUFORT,True
XFE6051,SEKOLAH MENENGAH KEBANGSAAN ST JOHN,SMK,SABAH,PPD BEAUFORT,True
XFE6056,SEKOLAH MENENGAH KEBANGSAAN SAINT PAUL,SMK,SABAH,PPD BEAUFORT,True
XFE6101,SEKOLAH MENENGAH KEBANGSAAN ST PATRICK,SMK,SABAH,PPD BEAUFORT,True
XHA3102,KOLEJ VOKASIONAL BEAUFORT,KV,SABAH,PPD BEAUFORT,True
XEA2142,SEKOLAH MENENGAH KEBANGSAAN TERUSAN SUGUT,SMK,SABAH,PPD BELURAN,True
XEA2143,SEKOLAH MENENGAH KEBANGSAAN PAMOL,SMK,SABAH,PPD BELURAN,True
XEA2144,SEKOLAH MENENGAH KEBANGSAAN SIMPANGAN,SMK,SABAH,PPD BELURAN,True
XEA2145,SEKOLAH MENENGAH KEBANGSAAN BALABAN JAYA,SMK,SABAH,PPD BELURAN,True
XEA2147,SEKOLAH MENENGAH KEBANGSAAN BELURAN II,SMK,SABAH,PPD BELURAN,True
XEE2103,SEKOLAH MENENGAH KEBANGSAAN BELURAN,SMK,SABAH,PPD BELURAN,True
XEA1001,SEKOLAH MENENGAH KEBANGSAAN TULID,SMK,SABAH,PPD KENINGAU,True
XEA1057,SEKOLAH MENENGAH KEBANGSAAN APIN-APIN,SMK,SABAH,PPD KENINGAU,True
XEA1058,SEKOLAH MENENGAH KEBANGSAAN KENINGAU,SMK,SABAH,PPD KENINGAU,True
XEA1059,SEKOLAH MENENGAH KEBANGSAAN KENINGAU II,SMK,SABAH,PPD KENINGAU,True
XEA1060,SEKOLAH MENENGAH KEBANGSAAN SOOK,SMK,SABAH,PPD KENINGAU,True
XEA1061,SEKOLAH MENENGAH KEBANGSAAN GUNSANAD II,SMK,SABAH,PPD KENINGAU,True
XEA1062,SEKOLAH MENENGAH KEBANGSAAN TRUS MADI,SMK,SABAH,PPD KENINGAU,True
XEE1008,SEKOLAH MENENGAH KEBANGSAAN BINGKOR,SMK,SABAH,PPD KENINGAU,True
XEE1023,SEKOLAH MENENGAH KEBANGSAAN GUNSANAD,SMK,SABAH,PPD KENINGAU,True
XFE1021,SEKOLAH MENENGAH KEBANGSAAN KEN HWA,SMK,SABAH,PPD KENINGAU,True
XFE1044,SEKOLAH MENENGAH KEBANGSAAN ST. FRANCIS XAVIER,SMK,SABAH,PPD KENINGAU,True
XKA1099,KOLEJ VOKASIONAL KENINGAU,KV,SABAH,PPD KENINGAU,True
XRA1001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KENINGAU,SMKA,SABAH,PPD KENINGAU,True
XEA2079,SEKOLAH MENENGAH KEBANGSAAN PARIS,SMK,SABAH,PPD KINABATANGAN,True
XEA2220,SEKOLAH MENENGAH KEBANGSAAN BUKIT GARAM,SMK,SABAH,PPD KINABATANGAN,True
XEA2225,SEKOLAH MENENGAH KEBANGSAAN SUKAU,SMK,SABAH,PPD KINABATANGAN,True
XEA2227,SEKOLAH MENENGAH KEBANGSAAN BUKIT GARAM II,SMK,SABAH,PPD KINABATANGAN,True
XEA5327,SEKOLAH MENENGAH KEBANGSAAN NARINANG,SMK,SABAH,PPD KOTA BELUD,True
XEA5351,SEKOLAH MENENGAH KEBANGSAAN TAUN GUSI,SMK,SABAH,PPD KOTA BELUD,True
XEA5352,SEKOLAH MENENGAH KEBANGSAAN USUKAN,SMK,SABAH,PPD KOTA BELUD,True
XEA5353,SEKOLAH MENENGAH KEBANGSAAN PEKAN KOTA BELUD,SMK,SABAH,PPD KOTA BELUD,True
XEA5354,SEKOLAH MENENGAH KEBANGSAAN TAMBULION,SMK,SABAH,PPD KOTA BELUD,True
XEA5355,SEKOLAH MENENGAH KEBANGSAAN PEKAN II KOTA BELUD,SMK,SABAH,PPD KOTA BELUD,True
XEA5356,SEKOLAH MENENGAH KEBANGSAAN TAUN GUSI II,SMK,SABAH,PPD KOTA BELUD,True
XEE5318,SEKOLAH MENENGAH KEBANGSAAN ARSHAD,SMK,SABAH,PPD KOTA BELUD,True
XRA5301,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN SAID,SMKA,SABAH,PPD KOTA BELUD,True
XEA4039,SEKOLAH MENENGAH SAINS SABAH,SBP,SABAH,PPD KOTA KINABALU,True
XEA4040,SEKOLAH MENENGAH KEBANGSAAN SANZAC,SMK,SABAH,PPD KOTA KINABALU,True
XEA4041,SEKOLAH MENENGAH KEBANGSAAN INANAM,SMK,SABAH,PPD KOTA KINABALU,True
XEA4042,SEKOLAH MENENGAH KEBANGSAAN PULAU GAYA,SMK,SABAH,PPD KOTA KINABALU,True
XEA4043,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN,SMK,SABAH,PPD KOTA KINABALU,True
XEA4044,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUN FUAD,SMK,SABAH,PPD KOTA KINABALU,True
XEA4045,SEKOLAH MENENGAH KEBANGSAAN KOLOMBONG,SMK,SABAH,PPD KOTA KINABALU,True
XEA4046,SEKOLAH MENENGAH KEBANGSAAN TEBOBON,SMK,SABAH,PPD KOTA KINABALU,True
XEA4047,SEKOLAH SUKAN MALAYSIA SABAH,SUKAN,SABAH,PPD KOTA KINABALU,True
XEA4048,KOLEJ TINGKATAN ENAM KOTA KINABALU,KT6,SABAH,PPD KOTA KINABALU,True
XEE4020,SEKOLAH MENENGAH KEBANGSAAN LIKAS,SMK,SABAH,PPD KOTA KINABALU,True
XEE4032,SEKOLAH MENENGAH KEBANGSAAN BANDARAYA KOTA KINABALU,SMK,SABAH,PPD KOTA KINABALU,True
XEE4038,SEKOLAH MENENGAH MAKTAB SABAH,SMK,SABAH,PPD KOTA KINABALU,True
XFE4001,SEKOLAH MENENGAH KEBANGSAAN ALL SAINTS,SMK,SABAH,PPD KOTA KINABALU,True
XFE4021,SEKOLAH MENENGAH KEBANGSAAN TINGGI KOTA KINABALU,SMK,SABAH,PPD KOTA KINABALU,True
XFE4022,SEKOLAH MENENGAH KEBANGSAAN LA SALLE TG ARU,SMK,SABAH,PPD KOTA KINABALU,True
XFE4027,SEKOLAH MENENGAH KEBANGSAAN LOK YUK LIKAS,SMK,SABAH,PPD KOTA KINABALU,True
XFE4045,SEKOLAH MENENGAH KEBANGSAAN SHAN TAO,SMK,SABAH,PPD KOTA KINABALU,True
XFE4051,SEKOLAH MENENGAH KEBANGSAAN ST FRANCIS CONVENT,SMK,SABAH,PPD KOTA KINABALU,True
XFE4055,SEKOLAH MENENGAH KEBANGSAAN ST PETER TELIPOK,SMK,SABAH,PPD KOTA KINABALU,True
XFE4058,SEKOLAH MENENGAH KEBANGSAAN STELLA MARIS,SMK,SABAH,PPD KOTA KINABALU,True
XKB4001,KOLEJ VOKASIONAL LIKAS,KV,SABAH,PPD KOTA KINABALU,True
XRA4002,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN AHMADSHAH,SMKA,SABAH,PPD KOTA KINABALU,True
XRA4003,SEKOLAH MENENGAH KEBANGSAAN AGAMA KOTA KINABALU,SMKA,SABAH,PPD KOTA KINABALU,True
XEA5101,SEKOLAH MENENGAH KEBANGSAAN TANDEK,SMK,SABAH,PPD KOTA MARUDU,True
XEA5102,SEKOLAH MENENGAH KEBANGSAAN BENGKONGAN,SMK,SABAH,PPD KOTA MARUDU,True
XEA5103,SEKOLAH MENENGAH KEBANGSAAN BANDAU,SMK,SABAH,PPD KOTA MARUDU,True
XEA5104,SEKOLAH MENENGAH KEBANGSAAN LANGKON,SMK,SABAH,PPD KOTA MARUDU,True
XEA5105,SEKOLAH MENENGAH KEBANGSAAN SALAPING,SMK,SABAH,PPD KOTA MARUDU,True
XEA5106,SEKOLAH MENENGAH KEBANGSAAN TANDEK 2,SMK,SABAH,PPD KOTA MARUDU,True
XEE5118,SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU,SMK,SABAH,PPD KOTA MARUDU,True
XEA6314,SEKOLAH MENENGAH KEBANGSAAN MENUMBOK,SMK,SABAH,PPD KUALA PENYU,True
XEA6315,SEKOLAH MENENGAH KEBANGSAAN PEKAN KUALA PENYU,SMK,SABAH,PPD KUALA PENYU,True
XEE6310,SEKOLAH MENENGAH KEBANGSAAN KUALA PENYU,SMK,SABAH,PPD KUALA PENYU,True
XFE6313,SEKOLAH MENENGAH KEBANGSAAN ST PETER BUNDU,SMK,SABAH,PPD KUALA PENYU,True
XEA5001,SEKOLAH MENENGAH KEBANGSAAN KUDAT,SMK,SABAH,PPD KUDAT,True
XEA5004,SEKOLAH MENENGAH KEBANGSAAN SIKUATI,SMK,SABAH,PPD KUDAT,True
XEA5021,SEKOLAH MENENGAH KEBANGSAAN BANGGI,SMK,SABAH,PPD KUDAT,True
XEA5022,SEKOLAH MENENGAH KEBANGSAAN PINAWANTAI,SMK,SABAH,PPD KUDAT,True
XEA5023,SEKOLAH MENENGAH KEBANGSAAN KUDAT II,SMK,SABAH,PPD KUDAT,True
XEA5024,SEKOLAH MENENGAH KEBANGSAAN MATUNGGONG,SMK,SABAH,PPD KUDAT,True
XEA5025,SEKOLAH MENENGAH KEBANGSAAN SIKUATI II,SMK,SABAH,PPD KUDAT,True
XEA5026,SEKOLAH MENENGAH KEBANGSAAN ABD. RAHIM II,SMK,SABAH,PPD KUDAT,True
XEE5019,SEKOLAH MENENGAH KEBANGSAAN ABDUL RAHIM,SMK,SABAH,PPD KUDAT,True
XFE5036,SEKOLAH MENENGAH KEBANGSAAN LOK YUK KUDAT,SMK,SABAH,PPD KUDAT,True
XFE5066,SEKOLAH MENENGAH KEBANGSAAN ST PETER KUDAT,SMK,SABAH,PPD KUDAT,True
XHA5002,KOLEJ VOKASIONAL KUDAT,KV,SABAH,PPD KUDAT,True
XEA3201,SEKOLAH MENENGAH KEBANGSAAN KUNAK JAYA,SMK,SABAH,PPD KUNAK,True
XEA3202,SEKOLAH MENENGAH KEBANGSAAN MADAI,SMK,SABAH,PPD KUNAK,True
XEE3201,SEKOLAH MENENGAH KEBANGSAAN KUNAK,SMK,SABAH,PPD KUNAK,True
XEA3101,SEKOLAH MENENGAH KEBANGSAAN TUNGKU,SMK,SABAH,PPD LAHAD DATU,True
XEA3102,SEKOLAH MENENGAH SAINS LAHAD DATU,SBP,SABAH,PPD LAHAD DATU,True
XEA3103,SEKOLAH MENENGAH KEBANGSAAN SILABUKAN,SMK,SABAH,PPD LAHAD DATU,True
XEA3104,SEKOLAH MENENGAH KEBANGSAAN SEPAGAYA,SMK,SABAH,PPD LAHAD DATU,True
XEA3105,SEKOLAH MENENGAH KEBANGSAAN DESA KENCANA,SMK,SABAH,PPD LAHAD DATU,True
XEA3106,SEKOLAH MENENGAH KEBANGSAAN SEGAMA,SMK,SABAH,PPD LAHAD DATU,True
XEA3107,SEKOLAH MENENGAH KEBANGSAAN TERUSAN,SMK,SABAH,PPD LAHAD DATU,True
XEE3117,SEKOLAH MENENGAH KEBANGSAAN AGASEH,SMK,SABAH,PPD LAHAD DATU,True
XFE3127,SEKOLAH MENENGAH KEBANGSAAN ST DOMINIC,SMK,SABAH,PPD LAHAD DATU,True
XHA3103,KOLEJ VOKASIONAL LAHAD DATU,KV,SABAH,PPD LAHAD DATU,True
XEA4261,SEKOLAH MENENGAH KEBANGSAAN KINARUT,SMK,SABAH,PPD PAPAR,True
XEA4262,SEKOLAH MENENGAH KEBANGSAAN BENONI,SMK,SABAH,PPD PAPAR,True
XEA4263,SEKOLAH MENENGAH KEBANGSAAN TAKIS,SMK,SABAH,PPD PAPAR,True
XEA4264,SEKOLAH MENENGAH KEBANGSAAN KIMANIS,SMK,SABAH,PPD PAPAR,True
XEA4265,SEKOLAH MENENGAH KEBANGSAAN PENGALAT PAPAR,SMK,SABAH,PPD PAPAR,True
XEE4239,SEKOLAH MENENGAH KEBANGSAAN MAJAKIR,SMK,SABAH,PPD PAPAR,True
XEE6102,SEKOLAH MENENGAH KEBANGSAAN BONGAWAN,SMK,SABAH,PPD PAPAR,True
XFE4253,SEKOLAH MENENGAH KEBANGSAAN ST JOSEPH,SMK,SABAH,PPD PAPAR,True
XFE4255,SEKOLAH MENENGAH KEBANGSAAN ST MARY PAPAR,SMK,SABAH,PPD PAPAR,True
XRA4001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KIMANIS,SMKA,SABAH,PPD PAPAR,True
XRA4201,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN DATU MUSTAPHA LIMAUAN,SMKA,SABAH,PPD PAPAR,True
XEA4127,SEKOLAH MENENGAH KEBANGSAAN DATUK PETER MOJUNTIN,SMK,SABAH,PPD PENAMPANG,True
XEA4128,SEKOLAH MENENGAH KEBANGSAAN BAHANG,SMK,SABAH,PPD PENAMPANG,True
XEA4129,SEKOLAH MENENGAH KEBANGSAAN TANSAU,SMK,SABAH,PPD PENAMPANG,True
XEA4130,SEKOLAH MENENGAH KEBANGSAAN LIMBANAK,SMK,SABAH,PPD PENAMPANG,True
XEA4601,"SEKOLAH MENENGAH KEBANGSAAN PETAGAS, PENAMPANG",SMK,SABAH,PPD PENAMPANG,True
XEE4110,SEKOLAH MENENGAH KEBANGSAAN PUTATAN,SMK,SABAH,PPD PENAMPANG,True
XFE4117,SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL,SMK,SABAH,PPD PENAMPANG,True
XEA1111,SEKOLAH MENENGAH KEBANGSAAN NABAWAN,SMK,SABAH,PPD PENSIANGAN,True
XEA1112,SEKOLAH MENENGAH KEBANGSAAN SEPULOT NABAWAN,SMK,SABAH,PPD PENSIANGAN,True
XEA1113,SEKOLAH MENENGAH KEBANGSAAN NABAWAN II,SMK,SABAH,PPD PENSIANGAN,True
XEA5216,SEKOLAH MENENGAH KEBANGSAAN PITAS,SMK,SABAH,PPD PITAS,True
XEA5217,SEKOLAH MENENGAH KEBANGSAAN PINGGAN-PINGGAN,SMK,SABAH,PPD PITAS,True
XEA5218,SEKOLAH MENENGAH KEBANGSAAN KANIBUNGAN,SMK,SABAH,PPD PITAS,True
XEA5219,SEKOLAH MENENGAH KEBANGSAAN TELAGA,SMK,SABAH,PPD PITAS,True
XEA5220,SEKOLAH MENENGAH KEBANGSAAN BONGKOL,SMK,SABAH,PPD PITAS,True
XEA5221,SEKOLAH MENENGAH KEBANGSAAN PITAS II,SMK,SABAH,PPD PITAS,True
XEA2140,SEKOLAH MENENGAH KEBANGSAAN ULU SUGUT (MALINSAU),SMK,SABAH,PPD RANAU,True
XEA5401,SEKOLAH MENENGAH KEBANGSAAN TIMBUA,SMK,SABAH,PPD RANAU,True
XEA5402,SEKOLAH MENENGAH KEBANGSAAN BUNDU TUHAN,SMK,SABAH,PPD RANAU,True
XEA5403,SEKOLAH MENENGAH KEBANGSAAN KUNDASANG,SMK,SABAH,PPD RANAU,True
XEA5404,SEKOLAH MENENGAH KEBANGSAAN LOHAN,SMK,SABAH,PPD RANAU,True
XEA5405,SEKOLAH MENENGAH KEBANGSAAN MATUPANG JAYA,SMK,SABAH,PPD RANAU,True
XEA5406,SEKOLAH MENENGAH KEBANGSAAN KEMBURONGOH RANAU,SMK,SABAH,PPD RANAU,True
XEA5407,SEKOLAH MENENGAH KEBANGSAAN RANAU,SMK,SABAH,PPD RANAU,True
XEE5435,SEKOLAH MENENGAH KEBANGSAAN MAT SALLEH RANAU,SMK,SABAH,PPD RANAU,True
XFT5401,SMA AL-IRSYADIAH MARAKAU RANAU,SM SABK,SABAH,PPD RANAU,True
XRA5401,SEKOLAH MENENGAH KEBANGSAAN AGAMA MOHAMAD ALI RANAU,SMKA,SABAH,PPD RANAU,True
XEA2071,SEKOLAH MENENGAH KEBANGSAAN ELOPURA,SMK,SABAH,PPD SANDAKAN,True
XEA2072,SEKOLAH MENENGAH KEBANGSAAN BATU SAPI,SMK,SABAH,PPD SANDAKAN,True
XEA2073,KOLEJ TINGKATAN ENAM DATUK PENGIRAN GALPAM,KT6,SABAH,PPD SANDAKAN,True
XEA2074,SEKOLAH MENENGAH KEBANGSAAN GUM-GUM,SMK,SABAH,PPD SANDAKAN,True
XEA2075,SEKOLAH MENENGAH KEBANGSAAN MUHIBBAH,SMK,SABAH,PPD SANDAKAN,True
XEA2076,SEKOLAH MENENGAH KEBANGSAAN TAMAN FAJAR,SMK,SABAH,PPD SANDAKAN,True
XEA2077,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN,SMK,SABAH,PPD SANDAKAN,True
XEA2080,SEKOLAH MENENGAH KEBANGSAAN MERPATI,SMK,SABAH,PPD SANDAKAN,True
XEA2081,SEKOLAH MENENGAH KEBANGSAAN SEGALIUD,SMK,SABAH,PPD SANDAKAN,True
XEA2082,SEKOLAH MENENGAH KEBANGSAAN LIBARAN,SMK,SABAH,PPD SANDAKAN,True
XEA2083,SEKOLAH MENENGAH KEBANGSAAN ELOPURA DUA,SMK,SABAH,PPD SANDAKAN,True
XEA2084,SEKOLAH MENENGAH KEBANGSAAN SANDAKAN DUA,SMK,SABAH,PPD SANDAKAN,True
XEA2085,SEKOLAH MENENGAH KEBANGSAAN TINUSA,SMK,SABAH,PPD SANDAKAN,True
XEE2031,SEKOLAH MENENGAH KEBANGSAAN SANDAKAN,SMK,SABAH,PPD SANDAKAN,True
XFE2032,SEKOLAH MENENGAH KEBANGSAAN TIONG HUA,SMK,SABAH,PPD SANDAKAN,True
XFE2037,SEKOLAH MENENGAH KEBANGSAAN KONVEN ST CECILIA,SMK,SABAH,PPD SANDAKAN,True
XFE2044,SEKOLAH MENENGAH KEBANGSAAN ST MARY SANDAKAN,SMK,SABAH,PPD SANDAKAN,True
XFE2045,SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL,SMK,SABAH,PPD SANDAKAN,True
XFE2054,SEKOLAH MENENGAH KEBANGSAAN SUNG SIEW,SMK,SABAH,PPD SANDAKAN,True
XHA2001,KOLEJ VOKASIONAL SANDAKAN,KV,SABAH,PPD SANDAKAN,True
XHA2002,KOLEJ VOKASIONAL SANDAKAN 2,KV,SABAH,PPD SANDAKAN,True
XRA2001,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN JUHAR,SMKA,SABAH,PPD SANDAKAN,True
XEA3329,SEKOLAH MENENGAH KEBANGSAAN BUGAYA,SMK,SABAH,PPD SEMPORNA,True
XEA3330,SEKOLAH MENENGAH KEBANGSAAN BUM-BUM,SMK,SABAH,PPD SEMPORNA,True
XEA3331,SEKOLAH MENENGAH KEBANGSAAN TAGASAN,SMK,SABAH,PPD SEMPORNA,True
XEA3332,SEKOLAH MENENGAH KEBANGSAAN KABOGAN,SMK,SABAH,PPD SEMPORNA,True
XEA3333,SEKOLAH MENENGAH KEBANGSAAN KABOGAN II,SMK,SABAH,PPD SEMPORNA,True
XEA3334,SEKOLAH MENENGAH KEBANGSAAN BUGAYA II,SMK,SABAH,PPD SEMPORNA,True
XEA3335,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI PANGLIMA JAKARULLAH,SMK,SABAH,PPD SEMPORNA,True
XEE3318,SEKOLAH MENENGAH KEBANGSAAN DATUK PANGLIMA ABDULLAH,SMK,SABAH,PPD SEMPORNA,True
XRA3301,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN SAKARAN,SMKA,SABAH,PPD SEMPORNA,True
XEA6201,SEKOLAH MENENGAH KEBANGSAAN PADANG BERAMPAH,SMK,SABAH,PPD SIPITANG,True
XEA6202,SEKOLAH MENENGAH KEBANGSAAN PENGIRAN OMAR II,SMK,SABAH,PPD SIPITANG,True
XEA6203,SEKOLAH MENENGAH KEBANGSAAN SINDUMIN,SMK,SABAH,PPD SIPITANG,True
XEE6221,SEKOLAH MENENGAH KEBANGSAAN PENGIRAN OMAR,SMK,SABAH,PPD SIPITANG,True
XEA1219,SEKOLAH MENENGAH KEBANGSAAN TAMBUNAN,SMK,SABAH,PPD TAMBUNAN,True
XEA1220,SEKOLAH MENENGAH KEBANGSAAN NAMBAYAN,SMK,SABAH,PPD TAMBUNAN,True
XEA1221,SEKOLAH MENENGAH KEBANGSAAN DESA WAWASAN,SMK,SABAH,PPD TAMBUNAN,True
XFE1215,SEKOLAH MENENGAH KEBANGSAAN ST MARTIN,SMK,SABAH,PPD TAMBUNAN,True
XEA3053,SEKOLAH MENENGAH KEBANGSAAN BALUNG,SMK,SABAH,PPD TAWAU,True
XEA3062,SEKOLAH MENENGAH KEBANGSAAN KINABUTAN,SMK,SABAH,PPD TAWAU,True
XEA3064,SEKOLAH MENENGAH KEBANGSAAN MEROTAI BESAR,SMK,SABAH,PPD TAWAU,True
XEA3066,SEKOLAH MENENGAH KEBANGSAAN JALAN APAS,SMK,SABAH,PPD TAWAU,True
XEA3067,SEKOLAH MENENGAH KEBANGSAAN UMAS-UMAS,SMK,SABAH,PPD TAWAU,True
XEA3068,KOLEJ TINGKATAN ENAM TAWAU,KT6,SABAH,PPD TAWAU,True
XEA3069,SEKOLAH MENENGAH KEBANGSAAN KALABAKAN,SMK,SABAH,PPD TAWAU,True
XEA3070,SEKOLAH MENENGAH KEBANGSAAN PASIR PUTIH,SMK,SABAH,PPD TAWAU,True
XEA3071,SEKOLAH MENENGAH KEBANGSAAN TITINGAN,SMK,SABAH,PPD TAWAU,True
XEA3072,SEKOLAH MENENGAH KEBANGSAAN WAKUBA,SMK,SABAH,PPD TAWAU,True
XEA3073,SEKOLAH MENENGAH KEBANGSAAN TAWAU II,SMK,SABAH,PPD TAWAU,True
XEA3074,SEKOLAH MENENGAH KEBANGSAAN JAMBATAN PUTIH,SMK,SABAH,PPD TAWAU,True
XEA3075,SEKOLAH MENENGAH KEBANGSAAN KINABUTAN 2,SMK,SABAH,PPD TAWAU,True
XEE3024,SEKOLAH MENENGAH KEBANGSAAN KUHARA,SMK,SABAH,PPD TAWAU,True
XEE3052,SEKOLAH MENENGAH KEBANGSAAN TAWAU,SMK,SABAH,PPD TAWAU,True
XFE3002,SEKOLAH MENENGAH KEBANGSAAN ABAKA,SMK,SABAH,PPD TAWAU,True
XFE3017,SEKOLAH MENENGAH KEBANGSAAN HOLY TRINITY,SMK,SABAH,PPD TAWAU,True
XFE3044,SEKOLAH MENENGAH KEBANGSAAN ST PATRICK,SMK,SABAH,PPD TAWAU,True
XFE3045,SEKOLAH MENENGAH KEBANGSAAN ST URSULA,SMK,SABAH,PPD TAWAU,True
XFE3059,SEKOLAH MENENGAH KEBANGSAAN WALLACE BAY,SMK,SABAH,PPD TAWAU,True
XFT3001,SM. ISLAMIAH TAWAU,SM SABK,SABAH,PPD TAWAU,True
XKA3099,KOLEJ VOKASIONAL TAWAU,KV,SABAH,PPD TAWAU,True
XEA2078,SEKOLAH MENENGAH KEBANGSAAN TONGOD,SMK,SABAH,PPD TELUPID/TONGOD,True
XEA2141,SEKOLAH MENENGAH KEBANGSAAN TELUPID,SMK,SABAH,PPD TELUPID/TONGOD,True
XEA2146,SEKOLAH MENENGAH KEBANGSAAN ULU SAPI,SMK,SABAH,PPD TELUPID/TONGOD,True
XEA2224,SEKOLAH MENENGAH KEBANGSAAN PENANGAH,SMK,SABAH,PPD TELUPID/TONGOD,True
XEA2226,SEKOLAH MENENGAH KEBANGSAAN ENTILIBON,SMK,SABAH,PPD TELUPID/TONGOD,True
XEA1222,SEKOLAH MENENGAH KEBANGSAAN CHINTA MATA,SMK,SABAH,PPD TENOM,True
